source_file,subject,message_date,reported_at,dispatcher,row_in_message,raw_entry,location,issue,label,issue_time
Medford Tags 02_02_26.msg,Medford Tags 02.02.26,2026-02-02T20:45:37Z,2026-02-02T10:18:32-05:00,SSAWALLI,2,50 LAMBERT ST APT 123 MSW AND RECYC NOT OUT,50 LAMBERT ST APT 123,MSW AND RECYC NOT OUT,msw_and_recyc_not_out,
Medford Tags 02_02_26.msg,Medford Tags 02.02.26,2026-02-02T20:45:37Z,2026-02-02T10:23:26-05:00,SSAWALLI,3,"16 FOST CT, APT 1, 2, 3 AND 4 INACCESSIBLE DUE TO PATH NOT SHOVELED, TOOMUCH SNOW. MSW NOT SVCD","16 FOST CT, APT 1","2, 3 AND 4 INACCESSIBLE DUE TO PATH NOT SHOVELED, TOOMUCH SNOW. MSW NOT SVCD",other,
Medford Tags 02_02_26.msg,Medford Tags 02.02.26,2026-02-02T20:45:37Z,2026-02-02T10:24:05-05:00,SSAWALLI,4,"CORRECTION TO ADDRESS TO ABOVE: 16 FOSTER CT, APT 1, 2, 3 AND 4","CORRECTION TO ADDRESS TO ABOVE: 16 FOSTER CT, APT 1","2, 3 AND 4",other,
Medford Tags 02_03_26.msg,Medford Tags 02.03.26,2026-02-03T20:51:52Z,2026-02-03T09:11:42-05:00,SSAWALLI,1,19 DOONAN ST RECYC NOT OUT,19 DOONAN ST,RECYC NOT OUT,recyc_not_out,
Medford Tags 02_03_26.msg,Medford Tags 02.03.26,2026-02-03T20:51:52Z,2026-02-03T09:11:42-05:00,SSAWALLI,1,47 DOONAN ST RECYC NOT OUT,47 DOONAN ST,RECYC NOT OUT,recyc_not_out,
Medford Tags 02_03_26.msg,Medford Tags 02.03.26,2026-02-03T20:51:52Z,2026-02-03T10:25:19-05:00,SSAWALLI,2,11 FERN RD BEDFRAME AND CHAIR NOT OUT,11 FERN RD,BEDFRAME AND CHAIR NOT OUT,special_item_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:00:41-04:00,,1,139 SHARON ST BULK ITEM NOT OUT ON 0626 928 AM,139 SHARON ST,BULK ITEM NOT OUT ON 0626 928 AM,special_item_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:00:41-04:00,,2,17 TESLA AVE RECYCLE CONTAM W TRASH IN BIN- LEFT BHND N 0626 935 AM,17 TESLA AVE,RECYCLE CONTAM W TRASH IN BIN- LEFT BHND N 0626 935 AM,recyc_contaminated,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:00:41-04:00,,3,89 HILLSIDE AVE 2 RECYCLE BINS CONTAM W TRASH - LEFT BHND 0626 930AM,89 HILLSIDE AVE,2 RECYCLE BINS CONTAM W TRASH - LEFT BHND 0626,other,930AM
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:00:41-04:00,,4,32 WALNUT ST TRASH NOT OUT 06261029 AM,32 WALNUT ST,TRASH NOT OUT 06261029 AM,msw_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:00:41-04:00,,4,34 WALNUT ST TRASH NOT OUT 06261029 AM,34 WALNUT ST,TRASH NOT OUT 06261029 AM,msw_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:00:41-04:00,,4,36 WALNUT ST TRASH NOT OUT 06261029 AM,36 WALNUT ST,TRASH NOT OUT 06261029 AM,msw_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:00:41-04:00,,4,38 WALNUT ST TRASH NOT OUT 06261029 AM,38 WALNUT ST,TRASH NOT OUT 06261029 AM,msw_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:00:41-04:00,,5,WEDGEMERE RD STREET CLOSED FOR THE DAY AT 1020 AM ON 0626,WEDGEMERE RD STREET,CLOSED FOR THE DAY AT 1020 AM ON 0626,other,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:04:53-04:00,,6,35 ADAMS ST RECYCLE CONTAM W TRASH IN BIN -LEFT BEHIND 0626 1116 AM,35 ADAMS ST,RECYCLE CONTAM W TRASH IN BIN -LEFT BEHIND 0626 1116 AM,recyc_contaminated,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:04:53-04:00,,7,41 QUINCY ST RECYCLE CONTAM W TRASH IN BIN- LEFT BEHIND 0626 1116 AM,41 QUINCY ST,RECYCLE CONTAM W TRASH IN BIN- LEFT BEHIND 0626 1116 AM,recyc_contaminated,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:04:53-04:00,,8,55 HILLSIDE AVE RECYCLE CONTAM W TRASH IN BIN= LEFT BHND 0626 1155 AM,55 HILLSIDE AVE,RECYCLE CONTAM W TRASH IN BIN= LEFT BHND 0626 1155 AM,recyc_contaminated,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:04:53-04:00,,8,69 HILLSIDE AVE RECYCLE CONTAM W TRASH IN BIN= LEFT BHND 0626 1155 AM,69 HILLSIDE AVE,RECYCLE CONTAM W TRASH IN BIN= LEFT BHND 0626 1155 AM,recyc_contaminated,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:04:53-04:00,,9,21 RENFREW ST RECYCLE CONTAM W TRASH IN BIN= LEFT BHND 11 AM,21 RENFREW ST,RECYCLE CONTAM W TRASH IN BIN= LEFT BHND 11 AM,recyc_contaminated,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:04:53-04:00,,10,56 WAREHAM ST RECYCLE CONTAM W TRASH N BIN- LEFT BEHIND 1135 AM,56 WAREHAM ST,RECYCLE CONTAM W TRASH N BIN- LEFT BEHIND 1135 AM,recyc_contaminated,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-06-27T12:04:53-04:00,,11,11 PEARL ST RECYCLE CONTAM W YARD WASTE IN BIN- LEFT BHND 1130 AM,11 PEARL ST,RECYCLE CONTAM W YARD WASTE IN BIN- LEFT BHND 1130 AM,recyc_contaminated,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T06:58:17-04:00,,12,61 HIGH ST RECYCLE NOT OUT,61 HIGH ST,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T08:04:26-04:00,,13,4 MAYNARD ST LARGE LOAD OF CARDBOARD & BLACK TRASH BAG ON GROUND LEFT BEHIND,4 MAYNARD ST,LARGE LOAD OF CARDBOARD & BLACK TRASH BAG ON GROUND LEFT BEHIND,other,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T08:06:11-04:00,,14,4 MAYNARD ST WAITED FOR THE RECY DRIVER TO COME SRVC BIN AND WHEN DRIVER GOT THERE THE CUST TRIED TO GET HIM TO TAKE THE LARGE AMOUNTS OF CARDBOARD AND BLACK TRASH BAG ON THE GROUND-CUST WAS ADVSD BY DRIVER NO EXTRAS ARE ALLOWED PER PROTOCOL & CUST SAID HE IS GOING TO CALL FOR A PICKUP,4 MAYNARD ST,WAITED FOR THE RECY DRIVER TO COME SRVC BIN AND WHEN DRIVER GOT THERE THE CUST TRIED TO GET HIM TO TAKE THE LARGE AMOUNTS OF CARDBOARD AND BLACK TRASH BAG ON THE GROUND-CUST WAS ADVSD BY DRIVER NO EXTRAS ARE ALLOWED PER PROTOCOL & CUST SAID HE IS GOING TO CALL FOR A PICKUP,other,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:28:01-04:00,,15,141 4TH ST RECYCLE CONTAM W UNACCEPTABLE MATERIAL-LEFT BHND 0630 753 AM,141 4TH ST,RECYCLE CONTAM W UNACCEPTABLE MATERIAL-LEFT BHND 0630 753 AM,recyc_contaminated,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:28:01-04:00,,16,161 4TH ST RECYCLE NOT OUT ON 0630 753 AM,161 4TH ST,RECYCLE NOT OUT ON 0630 753 AM,recyc_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:28:01-04:00,,16,163 4TH ST RECYCLE NOT OUT ON 0630 753 AM,163 4TH ST,RECYCLE NOT OUT ON 0630 753 AM,recyc_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:28:01-04:00,,17,84 SYDNEY ST RECYCLE NOT OUT ON 0630 753 AM,84 SYDNEY ST,RECYCLE NOT OUT ON 0630 753 AM,recyc_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:28:01-04:00,,18,24 LINDEN ST RECYCLE NOT OUT ON 0630 803 AM,24 LINDEN ST,RECYCLE NOT OUT ON 0630 803 AM,recyc_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:28:01-04:00,,18,26 LINDEN ST RECYCLE NOT OUT ON 0630 803 AM,26 LINDEN ST,RECYCLE NOT OUT ON 0630 803 AM,recyc_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:28:01-04:00,,18,28 LINDEN ST RECYCLE NOT OUT ON 0630 803 AM,28 LINDEN ST,RECYCLE NOT OUT ON 0630 803 AM,recyc_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:28:01-04:00,,18,30 LINDEN ST RECYCLE NOT OUT ON 0630 803 AM,30 LINDEN ST,RECYCLE NOT OUT ON 0630 803 AM,recyc_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:28:01-04:00,,19,305 RIVERSIDE AVE BULK ITEM NOT OUT ON 0630 928 AM,305 RIVERSIDE AVE,BULK ITEM NOT OUT ON 0630 928 AM,special_item_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:28:01-04:00,,20,835 FELLSWAY RECYCLE CONTA W UNACCEPTABLE MATERIAL-LEFT BHND 0630,835 FELLSWAY,RECYCLE CONTA W UNACCEPTABLE MATERIAL-LEFT BHND 0630,other,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:28:01-04:00,,20,837 FELLSWAY RECYCLE CONTA W UNACCEPTABLE MATERIAL-LEFT BHND 0630,837 FELLSWAY,RECYCLE CONTA W UNACCEPTABLE MATERIAL-LEFT BHND 0630,other,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:37:11-04:00,,21,61 TAINTED ST RECYCLE COMPLETED- EXTRA RECYCLE ON GROUND LEFT BEHIND,61 TAINTED ST,RECYCLE COMPLETED- EXTRA RECYCLE ON GROUND LEFT BEHIND,other,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T09:37:11-04:00,,21,66 TAINTED ST RECYCLE COMPLETED- EXTRA RECYCLE ON GROUND LEFT BEHIND,66 TAINTED ST,RECYCLE COMPLETED- EXTRA RECYCLE ON GROUND LEFT BEHIND,other,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T12:54:11-04:00,,22,5 ASH ST RECYCLE NOT OUT,5 ASH ST,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T14:59:42-04:00,,23,21 ALMONT ST APT 2 A/C NOT OUT,21 ALMONT ST APT 2,A/C NOT OUT,special_item_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T14:59:42-04:00,,24,174 MIDDLESEX AVE APT 1 TREADMILL NOT OUT,174 MIDDLESEX AVE APT 1,TREADMILL NOT OUT,special_item_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T14:59:42-04:00,,25,35 CLEVELAND ST WASHER AND DISHWASHER NOT OUT,35 CLEVELAND ST,WASHER AND DISHWASHER NOT OUT,special_item_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T14:59:42-04:00,,26,124 FIRST ST TV NOT OUT,124 FIRST ST,TV NOT OUT,special_item_not_out,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T14:34:19-04:00,,27,171 B ST INSIDE HOMER CIR WAY PILE OF LRGE CARDBOARD ON GROUND LEFT BEHI ND,171 B ST INSIDE HOMER CIR WAY,PILE OF LRGE CARDBOARD ON GROUND LEFT BEHI ND,other,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T14:34:19-04:00,,28,4 MAYNARD ST,4 MAYNARD ST,,,
Medford Tags 07_01_25.msg,Medford Tags 07/01/25,2025-07-02T12:18:04Z,2025-07-01T14:34:19-04:00,,29,171B FOREST ST,171B FOREST ST,,,
Medford Tags 07_09_25.msg,Medford Tags 07/09/25,2025-07-10T11:09:45Z,2025-07-09T07:27:50-04:00,,1,98 BROOKS ST LAWNMOWER NOT OUT ON 0708,98 BROOKS ST,LAWNMOWER NOT OUT ON 0708,other,
Medford Tags 07_09_25.msg,Medford Tags 07/09/25,2025-07-10T11:09:45Z,2025-07-09T07:27:50-04:00,,2,16 MYSTIC RIVER RD AC NOT OUT ON 0708,16 MYSTIC RIVER RD,AC NOT OUT ON 0708,other,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T07:21:35-04:00,,1,10 FAIRMOUNT ST RECYCLE CONTAM W TRASH -LEFT BHND,10 FAIRMOUNT ST,RECYCLE CONTAM W TRASH -LEFT BHND,recyc_contaminated,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T07:22:34-04:00,,2,38 PARK AVE RECYCLE CONTAM W WOOD IN BIN-LEFT BHND ON 0708 1035 AM,38 PARK AVE,RECYCLE CONTAM W WOOD IN BIN-LEFT BHND ON 0708 1035 AM,recyc_contaminated,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T07:22:34-04:00,,3,254 LAWRENCE RD RECYCLE CONTAM W SCRAP METAL- LEFT BHND ON 0709 816 AM,254 LAWRENCE RD,RECYCLE CONTAM W SCRAP METAL- LEFT BHND ON 0709 816 AM,recyc_contaminated,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T07:22:34-04:00,,4,33 POWDERHOUSE RD EXT RECYCLE NOT OUT ON 0709 829 AM,33 POWDERHOUSE RD,EXT RECYCLE NOT OUT ON 0709 829 AM,recyc_not_out,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T07:22:34-04:00,,4,39 POWDERHOUSE RD EXT RECYCLE NOT OUT ON 0709 829 AM,39 POWDERHOUSE RD,EXT RECYCLE NOT OUT ON 0709 829 AM,recyc_not_out,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T07:22:34-04:00,,5,77 BADGER RD RECYCLE NOT OUT ON 0709 829 AM,77 BADGER RD,RECYCLE NOT OUT ON 0709 829 AM,recyc_not_out,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T07:22:34-04:00,,6,42 WOBURN ST TRASH NOT OUT ON 0709 840 AM,42 WOBURN ST,TRASH NOT OUT ON 0709 840 AM,msw_not_out,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T07:22:34-04:00,,7,37 GRANDVIEW AVE BULK ITEM NOT OUT ON 0709 851 AM,37 GRANDVIEW AVE,BULK ITEM NOT OUT ON 0709 851 AM,special_item_not_out,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T07:22:34-04:00,,8,135 HIGH ST RECYCCLE NOT OUT ON 0709 910 AM,135 HIGH ST,RECYCCLE NOT OUT ON 0709 910 AM,recyc_not_out,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T07:22:34-04:00,,9,132 WASHINGTON ST BULK ITEM BEDFRAME NOT OUT -DOOR IS OUT BUT NOT LISTED AS BULK- LEFT BHND ON 0709 957 AM,132 WASHINGTON ST,BULK ITEM BEDFRAME NOT OUT -DOOR IS OUT BUT NOT LISTED AS BULK- LEFT BHND ON 0709 957 AM,other,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T08:34:10-04:00,,10,250 BOSTON AVE RECYCLE NOT OUT,250 BOSTON AVE,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T08:34:10-04:00,,11,24 HARRIS RD TRASH BIN OVERLOADED AND LG BOXES NOT BROKEN DOEN SITTINGON TOP OF RECYCLE BIN AND ON GROUND- LEFT BHND,24 HARRIS RD,TRASH BIN OVERLOADED AND LG BOXES NOT BROKEN DOEN SITTINGON TOP OF RECYCLE BIN AND ON GROUND- LEFT BHND,other,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T09:32:43-04:00,,12,12 QUINCY RD RECYCLE NOT OUT,12 QUINCY RD,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-10T09:32:43-04:00,,12,41 QUINCY RD RECYCLE NOT OUT,41 QUINCY RD,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-11T07:54:23-04:00,,13,11 PEARL ST RECYCLE CONTAM W TRASH IN BIN- LEFT BHND,11 PEARL ST,RECYCLE CONTAM W TRASH IN BIN- LEFT BHND,recyc_contaminated,
Medford Tags 07_14_25.msg,Medford Tags 07/14/25,2025-07-15T11:15:47Z,2025-07-11T08:15:45-04:00,,14,52 FREDERICK AVE RECYCLE CONTAM W TRASH IN BIN- LEFT BHND,52 FREDERICK AVE,RECYCLE CONTAM W TRASH IN BIN- LEFT BHND,recyc_contaminated,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-17T07:39:46-04:00,,1,19 MARSTON ST RECYCLE CONTAM W TRASH- LEFT BHND,19 MARSTON ST,RECYCLE CONTAM W TRASH- LEFT BHND,recyc_contaminated,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-17T07:39:46-04:00,,2,136 SUMMER ST RECYCLE CONTAM W TRASH- LEFT BHND,136 SUMMER ST,RECYCLE CONTAM W TRASH- LEFT BHND,recyc_contaminated,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-17T09:18:29-04:00,,3,17 EMERSON ST RECYCLE NOT OUT,17 EMERSON ST,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-17T09:18:29-04:00,,3,19 EMERSON ST RECYCLE NOT OUT,19 EMERSON ST,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-17T09:55:39-04:00,,4,67 BROOKS ST RECYCLE CONTAM W UNACCEPTABLE MATERIALS IN BIN -LEFT BHND,67 BROOKS ST,RECYCLE CONTAM W UNACCEPTABLE MATERIALS IN BIN -LEFT BHND,recyc_contaminated,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-17T09:55:39-04:00,,5,100 MYSTIC ST RECYCLE CONTAM W UNACCEPTABLE MATERIALS IN BIN -LEFT BHND,100 MYSTIC ST,RECYCLE CONTAM W UNACCEPTABLE MATERIALS IN BIN -LEFT BHND,recyc_contaminated,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-21T17:03:37-04:00,,6,45 MYRTLE ST RECYCLE CONTAM WITH TRASH- LEFT BHND,45 MYRTLE ST,RECYCLE CONTAM WITH TRASH- LEFT BHND,recyc_contaminated,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-23T08:19:05-04:00,,7,117 FELLSWAY RECYCLE CONTAM W TRASH ON 0722 11 AM,117 FELLSWAY,RECYCLE CONTAM W TRASH ON 0722 11 AM,recyc_contaminated,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-23T08:19:05-04:00,,7,119 FELLSWAY RECYCLE CONTAM W TRASH ON 0722 11 AM,119 FELLSWAY,RECYCLE CONTAM W TRASH ON 0722 11 AM,recyc_contaminated,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-23T13:59:36-04:00,,8,17 DOONAN ST RECY CONTAM W UNACCEPTABLE MATERIALS-LEFT BHND 0722 809 AM,17 DOONAN ST,RECY CONTAM W UNACCEPTABLE MATERIALS-LEFT BHND 0722 809 AM,recyc_contaminated,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-23T13:59:36-04:00,,9,23 DOONAN ST RECYCLE NOT OUT ON 0722 809 AM,23 DOONAN ST,RECYCLE NOT OUT ON 0722 809 AM,recyc_not_out,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-23T13:59:36-04:00,,9,25 DOONAN ST RECYCLE NOT OUT ON 0722 809 AM,25 DOONAN ST,RECYCLE NOT OUT ON 0722 809 AM,recyc_not_out,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-23T13:59:36-04:00,,10,5 BOYNTON RD RECYCLE NOT OUT 7115 AM,5 BOYNTON RD,RECYCLE NOT OUT 7115 AM,recyc_not_out,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-23T13:59:36-04:00,,10,45 BOYNTON RD RECYCLE NOT OUT 7115 AM,45 BOYNTON RD,RECYCLE NOT OUT 7115 AM,recyc_not_out,
Medford Tags 07_21-23_25.msg,Medford Tags 07/21-23/25,2025-07-23T19:49:26Z,2025-07-23T13:59:36-04:00,,10,51 BOYNTON RD RECYCLE NOT OUT 7115 AM,51 BOYNTON RD,RECYCLE NOT OUT 7115 AM,recyc_not_out,
Medford Tags 07_24_25 (3).msg,Medford Tags 07/24/25,2025-07-25T11:05:52Z,2025-07-24T07:17:46-04:00,,1,UNIVERSITY AVE HAS NO RECYCLE OUT ON THE WHLOLE STREET,UNIVERSITY AVE HAS NO RECYCLE OUT ON THE WHLOLE STREET,,,
Medford Tags 07_24_25 (3).msg,Medford Tags 07/24/25,2025-07-25T11:05:52Z,2025-07-24T09:30:43-04:00,LRIOS5,2,34 GROVE ST BULK ITEM NOT OUT AT CURB - CUST HAS IT IN THE YARD ON A WALL - LEFT BHND 8AM,34 GROVE ST,BULK ITEM NOT OUT AT CURB - CUST HAS IT IN THE YARD ON A WALL - LEFT BHND 8AM,special_item_not_out,
Medford Tags 07_24_25 (3).msg,Medford Tags 07/24/25,2025-07-25T11:05:52Z,2025-07-24T10:18:22-04:00,,3,19 BELL ST SOUTH ST TRASH NOT OUT 950 AM,19 BELL ST SOUTH ST,TRASH NOT OUT 950 AM,msw_not_out,
Medford Tags 07_24_25 (3).msg,Medford Tags 07/24/25,2025-07-25T11:05:52Z,2025-07-24T10:18:22-04:00,,3,23 BELL ST SOUTH ST TRASH NOT OUT 950 AM,23 BELL ST SOUTH ST,TRASH NOT OUT 950 AM,msw_not_out,
Medford Tags 07_24_25.msg,Medford Tags 07/24/25,2025-07-25T12:36:15Z,2025-07-24T07:17:46-04:00,,1,UNIVERSITY AVE HAS NO RECYCLE OUT ON THE WHLOLE STREET,UNIVERSITY AVE HAS NO RECYCLE OUT ON THE WHLOLE STREET,,,
Medford Tags 07_24_25.msg,Medford Tags 07/24/25,2025-07-25T12:36:15Z,2025-07-24T09:30:43-04:00,LRIOS5,2,34 GROVE ST BULK ITEM NOT OUT AT CURB - CUST HAS IT IN THE YARD ON A WALL - LEFT BHND 8AM,34 GROVE ST,BULK ITEM NOT OUT AT CURB - CUST HAS IT IN THE YARD ON A WALL - LEFT BHND 8AM,special_item_not_out,
Medford Tags 07_24_25.msg,Medford Tags 07/24/25,2025-07-25T12:36:15Z,2025-07-24T10:18:22-04:00,,3,19 BELL ST SOUTH ST TRASH NOT OUT 950 AM,19 BELL ST SOUTH ST,TRASH NOT OUT 950 AM,msw_not_out,
Medford Tags 07_24_25.msg,Medford Tags 07/24/25,2025-07-25T12:36:15Z,2025-07-24T10:18:22-04:00,,3,23 BELL ST SOUTH ST TRASH NOT OUT 950 AM,23 BELL ST SOUTH ST,TRASH NOT OUT 950 AM,msw_not_out,
Medford Tags 07_25_25.msg,Medford Tags 07/25/25,2025-07-28T11:17:48Z,2025-07-25T08:07:59-04:00,,1,17 KNOLLWOOD RD 2 ACS -NOT OUT 0722,17 KNOLLWOOD RD,2 ACS -NOT OUT 0722,special_item_not_out,
Medford Tags 07_28_25.msg,Medford Tags 07/28/25,2025-07-29T11:10:31Z,2025-07-28T07:39:12-04:00,,1,108 MAGOUN AVE RECYCLE NOT OUT,108 MAGOUN AVE,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 07_28_25.msg,Medford Tags 07/28/25,2025-07-29T11:10:31Z,2025-07-28T07:39:12-04:00,,2,99 MAGOUN AVE RECYCLE NOT OUT,99 MAGOUN AVE,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 07_28_25.msg,Medford Tags 07/28/25,2025-07-29T11:10:31Z,2025-07-28T07:39:12-04:00,,3,97 MAGOUN AVE RECYCLE NOT OUT,97 MAGOUN AVE,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 07_28_25.msg,Medford Tags 07/28/25,2025-07-29T11:10:31Z,2025-07-28T07:39:12-04:00,,4,75 MAGOUN AVE RECYCLE NOT OUT,75 MAGOUN AVE,RECYCLE NOT OUT,recyc_not_out,
Medford Tags 07_28_25.msg,Medford Tags 07/28/25,2025-07-29T11:10:31Z,2025-07-28T08:15:43-04:00,,5,33 MAGOUN AVE RECYCLE NOT OUT,33 MAGOUN AVE,RECYCLE NOT OUT,recyc_not_out,
